,price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,servant room,pooja room,furnishing_type,luxury
3560,10.45,5.0,7.0,3+,low floor,Moderately Old,sector 50,house,3240.0,1,1,semifurnished,luxrious
3561,12.0,4.0,4.0,3+,low floor,Relatively New,sector 66,house,3240.0,1,1,semifurnished,luxrious
3562,6.4,4.0,4.0,3,low floor,Moderately Old,sector 48,house,3281.8,1,0,semifurnished,luxrious
3563,4.35,8.0,8.0,2,low floor,Relatively New,sector 46,house,1840.0,0,1,semifurnished,low
3564,2.95,4.0,4.0,3+,low floor,Old Property,sector 2,house,1840.0,0,0,unfurnished,low
3565,3.0,6.0,4.0,3+,low floor,Old Property,sector 2,house,1561.0,0,0,semifurnished,low
3566,1.15,3.0,3.0,2,low floor,Old Property,sector 2,house,592.0,0,0,semifurnished,normal
3567,8.25,12.0,12.0,3+,low floor,New Property,sector 26,house,1797.0,1,0,semifurnished,semi_luxrious
3568,13.5,5.0,5.0,2,low floor,Moderately Old,sector 26,house,4520.0,1,0,semifurnished,semi_luxrious
3569,15.0,5.0,5.0,3,low floor,Moderately Old,sector 25,house,6402.2,1,1,semifurnished,luxrious
3570,5.5,8.0,7.0,3+,low floor,Moderately Old,sector 43,house,2250.0,1,1,semifurnished,luxrious
3571,18.0,5.0,4.0,3+,low floor,Moderately Old,sector 26,house,4520.0,1,1,semifurnished,luxrious
3572,5.8,4.0,3.0,2,low floor,Relatively New,sector 26,house,1797.0,0,0,unfurnished,low
3573,12.5,4.0,4.0,3+,low floor,Relatively New,sector 50,house,340.0,1,0,furnished,luxrious
3574,3.51,4.0,4.0,3,low floor,Old Property,sector 24,house,2841.0,1,1,semifurnished,luxrious
3575,3.5,6.0,5.0,2,low floor,Old Property,sector 5,house,2044.4,1,1,furnished,luxrious
3576,9.4,5.0,6.0,3+,low floor,Relatively New,sector 109,house,3595.0,1,1,semifurnished,luxrious
3577,10.3,5.0,6.0,3+,low floor,Moderately Old,sector 50,house,3240.0,1,1,semifurnished,luxrious
3578,6.0,4.0,4.0,3+,low floor,Relatively New,sector 109,house,2432.0,1,1,unfurnished,luxrious
3579,8.45,3.0,3.0,2,low floor,Old Property,sector 50,house,3195.0,1,0,semifurnished,semi_luxrious
3580,7.25,9.0,8.0,3,low floor,Old Property,sector 41,house,2475.0,1,0,semifurnished,semi_luxrious
3581,4.0,3.0,3.0,2,low floor,Moderately Old,sector 23,house,2432.0,1,0,semifurnished,luxrious
3582,6.15,5.0,5.0,3+,low floor,Relatively New,sector 109,house,250.0,1,1,semifurnished,luxrious
3583,4.6,4.0,4.0,3+,low floor,Moderately Old,sector 70,house,2605.0,1,1,unfurnished,semi_luxrious
3584,12.5,4.0,5.0,2,low floor,Moderately Old,sector 26,house,3240.0,1,0,semifurnished,luxrious
3585,10.0,4.0,5.0,3+,low floor,New Property,sector 109,house,3595.0,1,1,semifurnished,normal
3586,16.0,5.0,6.0,3,low floor,Old Property,sector 26,house,4499.0,0,0,unfurnished,low
3587,12.5,5.0,5.0,3+,low floor,Old Property,sector 26,house,3240.0,1,1,semifurnished,semi_luxrious
3588,16.0,6.0,7.0,3+,low floor,Relatively New,sector 45,house,4499.0,1,1,semifurnished,semi_luxrious
3589,10.0,6.0,6.0,3+,low floor,Moderately Old,sector 45,house,3240.0,1,1,semifurnished,semi_luxrious
3590,2.8,5.0,5.0,3+,low floor,Old Property,sector 23,house,150.0,0,1,semifurnished,semi_luxrious
3591,6.75,3.0,3.0,3,low floor,Moderately Old,sector 26,house,2432.0,0,0,unfurnished,low
3592,2.5,4.0,4.0,2,low floor,Old Property,sector 2,house,1561.0,0,0,unfurnished,low
3593,8.0,12.0,4.0,3+,low floor,Old Property,sector 14,house,4520.0,1,0,unfurnished,normal
3594,5.4,4.0,5.0,3+,low floor,Relatively New,sector 70,house,2605.0,1,1,semifurnished,luxrious
3595,5.75,4.0,4.0,2,low floor,Old Property,sector 43,house,1937.0,1,1,unfurnished,normal
3596,2.55,3.0,3.0,2,low floor,Old Property,sector 2,house,1561.0,0,0,unfurnished,low
3597,5.6,8.0,6.0,3+,low floor,Moderately Old,sector 2,house,3240.0,1,1,unfurnished,low
3598,17.0,5.0,8.0,3+,low floor,Relatively New,sector 45,house,4499.0,1,1,furnished,luxrious
3599,7.99,4.0,6.0,3,low floor,New Property,sector 112,house,6380.68,1,1,semifurnished,luxrious
3600,3.75,6.0,6.0,3,low floor,Moderately Old,sector 49,house,1464.0,0,0,unfurnished,normal
3601,7.25,3.0,4.0,2,low floor,Moderately Old,sector 48,house,2594.0,1,1,semifurnished,luxrious
3602,8.4,4.0,5.0,3+,low floor,Moderately Old,sector 48,house,4004.0,1,1,semifurnished,normal
3603,3.55,4.0,4.0,3+,low floor,Old Property,sector 55,house,1453.0,0,0,semifurnished,low
3604,2.5,4.0,4.0,3+,low floor,Moderately Old,sector 91,house,3401.0,1,1,semifurnished,semi_luxrious
3605,2.5,4.0,4.0,3+,low floor,Moderately Old,sector 86,house,3401.0,1,1,semifurnished,luxrious
3606,2.47,4.0,4.0,3+,low floor,Moderately Old,sector 86,house,2200.0,1,1,semifurnished,luxrious
3607,3.7,8.0,8.0,2,low floor,New Property,sector 57,house,1453.0,0,1,semifurnished,normal
3608,18.4,6.0,8.0,3+,low floor,Relatively New,sector 26,house,11000.0,1,1,semifurnished,semi_luxrious
3609,4.6,6.0,6.0,3,low floor,Old Property,sector 57,house,2702.0,1,1,furnished,semi_luxrious
3610,3.65,6.0,6.0,2,low floor,Moderately Old,sector 57,house,3455.0,1,1,furnished,luxrious
3611,12.0,4.0,5.0,3+,low floor,Relatively New,sector 28,house,2841.0,1,1,semifurnished,semi_luxrious
3612,4.5,8.0,8.0,3,low floor,Moderately Old,sector 49,house,2884.0,1,1,furnished,luxrious
3613,4.4,6.0,6.0,3,low floor,Moderately Old,sector 49,house,2884.0,1,1,furnished,semi_luxrious
3614,7.25,4.0,4.0,3,low floor,Relatively New,sector 48,house,3195.0,1,1,semifurnished,semi_luxrious
3615,0.99,4.0,4.0,3,low floor,Relatively New,sector 47,house,581.0,0,0,unfurnished,low
3616,20.0,5.0,7.0,3+,low floor,Relatively New,sector 26,house,4499.0,1,1,furnished,semi_luxrious
3617,2.65,3.0,3.0,3,low floor,New Property,sector 41,house,1400.0,1,0,semifurnished,low
3618,2.95,4.0,4.0,2,low floor,Relatively New,mayfield garden,house,2702.0,1,0,semifurnished,normal
3619,3.6,8.0,4.0,3,low floor,Moderately Old,sector 10,house,1840.0,0,1,semifurnished,low
3620,1.27,3.0,3.0,3,low floor,Relatively New,sector 37,house,1571.0,0,1,unfurnished,semi_luxrious
3621,0.75,3.0,2.0,3,low floor,Under Construction,sector 81,house,1098.0,0,0,unfurnished,semi_luxrious
3622,6.0,5.0,6.0,3+,low floor,Old Property,sector 2,house,2432.0,0,1,semifurnished,normal
3623,6.5,4.0,5.0,3,low floor,Moderately Old,sector 42,house,3315.0,1,1,semifurnished,semi_luxrious
3624,18.0,5.0,6.0,3+,low floor,Relatively New,sector 66,house,4499.0,1,1,furnished,luxrious
3625,11.29,5.0,5.0,3+,low floor,Moderately Old,sector 50,house,3240.0,0,1,unfurnished,low
3626,8.49,3.0,3.0,2,low floor,Relatively New,sector 43,house,2702.0,1,1,semifurnished,low
3627,8.5,4.0,4.0,1,low floor,Relatively New,sector 48,house,3240.0,0,0,unfurnished,low
3628,6.0,4.0,4.0,3+,low floor,Moderately Old,sector 48,house,2702.0,1,0,unfurnished,semi_luxrious
3629,9.5,5.0,5.0,3,low floor,Relatively New,sector 112,house,4045.76,1,0,unfurnished,normal
3630,19.5,8.0,9.0,3+,low floor,New Property,sector 2,house,7200.0,1,1,unfurnished,luxrious
3631,10.5,12.0,12.0,3+,low floor,Relatively New,sector 26,house,2700.0,1,1,semifurnished,semi_luxrious
3632,4.31,5.0,4.0,3,low floor,Old Property,sector 25,house,1345.0,0,0,unfurnished,normal
3633,6.95,12.0,12.0,3+,low floor,New Property,sector 57,house,1733.0,1,0,semifurnished,semi_luxrious
3634,10.5,4.0,4.0,2,low floor,Old Property,sector 43,house,3767.0,1,0,unfurnished,semi_luxrious
3635,10.5,5.0,5.0,3,low floor,Moderately Old,sector 25,house,3616.0,1,1,unfurnished,normal
3636,5.8,4.0,4.0,3+,low floor,Old Property,sector 26,house,4520.0,0,0,unfurnished,normal
3637,4.6,4.0,4.0,3+,low floor,Old Property,sector 26,house,3767.0,0,0,unfurnished,low
3638,11.58,5.0,5.0,3,low floor,Moderately Old,sector 50,house,3240.0,1,0,unfurnished,low
3639,4.0,4.0,4.0,3+,low floor,Moderately Old,sector 2,house,2400.0,1,0,unfurnished,low
3640,16.0,6.0,7.0,3,low floor,Old Property,South City,house,4499.0,1,1,semifurnished,luxrious
3641,6.0,5.0,5.0,3+,low floor,Relatively New,sector 109,house,6232.0,1,1,unfurnished,luxrious
3642,8.25,12.0,12.0,3+,low floor,New Property,sector 26,house,1797.0,1,0,semifurnished,semi_luxrious
3643,6.8,4.0,5.0,3,low floor,Old Property,sector 50,house,200.0,1,0,semifurnished,luxrious
3644,2.5,4.0,5.0,3+,low floor,Moderately Old,sector 86,house,3197.0,1,1,semifurnished,normal
3645,7.5,12.0,12.0,3+,low floor,New Property,sector 43,house,1937.0,1,1,semifurnished,semi_luxrious
3646,8.48,4.0,6.0,3+,low floor,New Property,sector 109,house,3595.0,1,1,unfurnished,luxrious
3647,6.25,5.0,7.0,3+,low floor,Relatively New,sector 109,house,6232.0,1,1,unfurnished,luxrious
3648,10.85,8.0,8.0,3,low floor,Moderately Old,sector 43,house,3767.0,1,1,furnished,luxrious
3649,5.15,9.0,9.0,3+,low floor,Relatively New,sector 47,house,1937.0,0,0,semifurnished,semi_luxrious
3650,3.5,4.0,4.0,3,low floor,Old Property,sector 31,house,1453.0,0,0,semifurnished,semi_luxrious
3651,3.6,4.0,4.0,3,low floor,New Property,sector 91,house,2432.0,0,0,semifurnished,normal
3652,6.0,4.0,5.0,2,low floor,Old Property,sector 57,house,2702.0,1,1,semifurnished,low
3653,1.6,4.0,4.0,3+,high floor,Moderately Old,sector 82,house,2422.0,1,0,unfurnished,semi_luxrious
3654,1.7,3.0,3.0,3+,low floor,New Property,sector 83,house,2163.0,1,1,unfurnished,low
3655,7.25,9.0,9.0,3+,low floor,New Property,sector 57,house,2702.0,1,1,semifurnished,normal
3656,15.5,5.0,6.0,3,low floor,Moderately Old,sector 43,house,5489.0,1,1,unfurnished,semi_luxrious
3657,3.4,3.0,3.0,3,low floor,Old Property,sector 14,house,2249.0,0,0,unfurnished,normal
3658,11.25,9.0,9.0,3+,low floor,Moderately Old,sector 28,house,3240.0,1,1,semifurnished,luxrious
3659,3.3,4.0,3.0,3+,low floor,Moderately Old,sector 57,house,1668.0,1,1,unfurnished,luxrious
3660,8.5,5.0,5.0,3,low floor,Moderately Old,sector 43,house,2702.0,1,0,semifurnished,luxrious
3661,8.5,5.0,4.0,2,low floor,Moderately Old,sector 45,house,3240.0,1,1,semifurnished,normal
3662,11.95,3.0,3.0,2,low floor,Moderately Old,sector 50,house,3240.0,1,0,unfurnished,semi_luxrious
3663,12.0,3.0,4.0,2,low floor,Moderately Old,sector 50,house,3240.0,1,0,semifurnished,semi_luxrious
3664,6.5,4.0,4.0,3+,low floor,New Property,sector 70,house,2691.0,1,1,semifurnished,luxrious
3665,17.0,5.0,8.0,3,low floor,Relatively New,sector 73,house,4842.0,1,1,furnished,semi_luxrious
3666,11.5,7.0,8.0,3+,low floor,Old Property,sector 43,house,6500.0,1,1,semifurnished,normal
3667,9.0,12.0,12.0,3,low floor,New Property,sector 40,house,6000.0,1,0,semifurnished,semi_luxrious
3668,15.0,4.0,4.0,3,low floor,Moderately Old,sector 26,house,4497.68,1,0,semifurnished,normal
3669,8.2,3.0,3.0,2,low floor,Moderately Old,sector 48,house,3240.0,1,1,furnished,luxrious
3670,5.51,3.0,3.0,2,low floor,Moderately Old,sector 14,house,3250.0,0,0,unfurnished,low
3671,3.2,3.0,3.0,2,low floor,Old Property,sector 4,house,2249.0,0,0,unfurnished,low
3672,8.0,6.0,7.0,3+,low floor,Moderately Old,sector 67,house,3595.0,1,1,semifurnished,luxrious
3673,2.95,3.0,3.0,3,low floor,Moderately Old,rosewood,house,1850.0,0,0,semifurnished,semi_luxrious
3674,2.8,3.0,3.0,2,low floor,Moderately Old,rosewood,house,1378.0,1,1,semifurnished,semi_luxrious
3675,5.25,9.0,9.0,3+,low floor,Relatively New,sector 47,house,4500.0,1,0,semifurnished,luxrious
3676,8.49,12.0,12.0,3+,low floor,Relatively New,sector 26,house,1797.0,1,1,semifurnished,normal
3677,4.35,4.0,4.0,3,low floor,Relatively New,sector 81,house,5478.0,1,0,unfurnished,normal
3678,3.49,4.0,4.0,2,low floor,Moderately Old,sector 57,house,1733.0,1,1,semifurnished,normal
3679,2.99,4.0,4.0,2,low floor,Moderately Old,sector 56,house,1453.0,1,1,semifurnished,normal
3680,9.19,16.0,18.0,2,low floor,New Property,sector 55,house,2702.0,1,1,semifurnished,normal
3681,1.64,3.0,3.0,2,low floor,New Property,sector 55,house,1625.0,1,0,semifurnished,normal
3682,9.35,10.0,10.0,3+,low floor,Moderately Old,sector 41,house,6000.0,1,0,semifurnished,semi_luxrious
3683,9.25,9.0,9.0,3+,low floor,Moderately Old,sector 41,house,4500.0,1,1,semifurnished,semi_luxrious
3684,2.8,3.0,3.0,3,low floor,Moderately Old,sector 49,house,1800.0,0,1,unfurnished,semi_luxrious
3685,2.5,3.0,3.0,2,low floor,Moderately Old,sector 49,house,1850.0,0,1,unfurnished,semi_luxrious
3686,4.05,3.0,3.0,3,low floor,Moderately Old,sector 49,house,1950.0,1,0,unfurnished,normal
3687,8.4,4.0,4.0,3+,low floor,Relatively New,sector 28,house,2432.0,1,1,semifurnished,luxrious
3688,6.0,6.0,7.0,3+,low floor,Moderately Old,sector 24,house,2841.0,1,1,semifurnished,luxrious
3689,11.0,5.0,6.0,3+,low floor,New Property,sector 66,house,3240.0,1,1,semifurnished,luxrious
3690,8.75,5.0,5.0,3+,low floor,New Property,sector 109,house,3595.0,1,1,semifurnished,luxrious
3691,23.0,4.0,4.0,3+,low floor,Relatively New,sector 26,house,8998.0,1,1,semifurnished,luxrious
3692,6.5,4.0,4.0,3+,low floor,Moderately Old,sector 25,house,1797.0,1,1,unfurnished,semi_luxrious
3693,2.45,4.0,4.0,3+,low floor,Moderately Old,sector 43,house,351.0,1,1,furnished,luxrious
3694,5.5,8.0,8.0,2,low floor,Moderately Old,sector 23,house,2519.0,1,1,semifurnished,semi_luxrious
3695,3.51,4.0,4.0,3,low floor,New Property,sector 54,house,2841.0,1,0,unfurnished,semi_luxrious
3696,9.25,5.0,5.0,3+,low floor,Relatively New,sector 57,house,620.0,1,1,semifurnished,luxrious
3697,5.65,7.0,7.0,3+,low floor,Moderately Old,sector 23,house,4000.0,1,1,unfurnished,semi_luxrious
3698,7.85,9.0,9.0,3+,low floor,Relatively New,sector 43,house,2702.0,1,1,furnished,normal
3699,13.5,5.0,5.0,3+,low floor,Relatively New,sector 26,house,4520.0,1,1,furnished,normal
3700,19.0,6.0,8.0,3+,low floor,Moderately Old,sector 26,house,4499.0,1,1,semifurnished,semi_luxrious
3701,3.5,4.0,4.0,3+,low floor,Old Property,sector 57,house,1625.0,0,0,semifurnished,semi_luxrious
3702,8.25,4.0,4.0,3+,low floor,Relatively New,sector 48,house,240.0,1,0,semifurnished,luxrious
3703,16.0,4.0,4.0,3,low floor,Relatively New,sector 26,house,4499.0,0,1,unfurnished,low
3704,25.0,4.0,4.0,3+,low floor,Moderately Old,sector 54,house,8998.0,1,1,unfurnished,low
3705,2.68,4.0,3.0,2,low floor,Moderately Old,sector 2,house,1561.0,0,0,semifurnished,semi_luxrious
3706,2.7,5.0,5.0,2,low floor,Old Property,sector 23,house,1453.0,0,0,semifurnished,low
3707,2.3,4.0,4.0,3,low floor,Old Property,sector 4,house,1442.0,0,0,semifurnished,low
3708,0.92,2.0,3.0,3+,low floor,New Property,sector 70,house,1187.0,0,0,unfurnished,luxrious
3709,1.04,3.0,3.0,3+,low floor,Relatively New,sector 70,house,1450.0,0,0,semifurnished,luxrious
3710,9.85,5.0,5.0,2,low floor,Old Property,sector 43,house,3767.0,1,1,unfurnished,low
3711,15.0,5.0,5.0,3+,low floor,Moderately Old,sector 39,house,4499.0,1,0,semifurnished,low
3712,1.18,3.0,3.0,3+,low floor,Relatively New,sector 70,house,1450.0,0,0,semifurnished,luxrious
3713,0.9,2.0,2.0,3+,low floor,New Property,sector 70,house,1187.0,1,0,unfurnished,luxrious
3714,13.0,3.0,3.0,3+,low floor,New Property,sector 43,house,2702.0,0,1,semifurnished,low
3715,15.1,5.0,5.0,3+,low floor,New Property,sector 66,house,8115.0,1,1,unfurnished,luxrious
3716,9.01,4.0,4.0,3+,low floor,Relatively New,sector 66,house,5608.0,1,0,unfurnished,luxrious
3717,18.0,4.0,4.0,3+,low floor,Moderately Old,sector 66,house,3240.0,1,1,furnished,semi_luxrious
3718,12.0,16.0,16.0,3+,low floor,New Property,sector 40,house,3078.0,1,1,semifurnished,low
3719,2.25,4.0,3.0,3,low floor,Relatively New,sector 46,house,85.0,0,0,semifurnished,normal
3720,8.0,4.0,4.0,3+,low floor,Old Property,sector 33,house,6996.0,1,1,unfurnished,semi_luxrious
3721,5.75,4.0,4.0,2,low floor,Moderately Old,sector 48,house,250.0,1,0,unfurnished,normal
3722,9.8,4.0,4.0,3,low floor,Moderately Old,sector 50,house,280.0,1,0,unfurnished,low
3723,4.95,6.0,5.0,3+,low floor,Relatively New,sector 2,house,2432.0,1,0,unfurnished,semi_luxrious
3724,19.0,5.0,6.0,3+,low floor,Relatively New,sector 66,house,6000.0,1,1,semifurnished,semi_luxrious
3725,4.99,4.0,4.0,3+,low floor,Moderately Old,sector 2,house,2432.0,1,1,unfurnished,normal
3726,7.1,3.0,3.0,3,low floor,Moderately Old,sector 50,house,2133.0,1,0,unfurnished,normal
3727,4.25,5.0,5.0,3+,low floor,Relatively New,sector 27,house,150.0,1,1,semifurnished,normal
3728,9.5,5.0,5.0,3+,low floor,Relatively New,sector 43,house,250.0,1,1,semifurnished,semi_luxrious
3729,16.0,16.0,16.0,3+,low floor,New Property,sector 25,house,2925.0,1,1,furnished,semi_luxrious
3730,8.25,12.0,12.0,3+,low floor,New Property,sector 27,house,1845.0,1,1,semifurnished,normal
3731,4.7,4.0,4.0,3+,low floor,New Property,sector 70,house,2605.0,0,0,unfurnished,normal
3732,4.25,5.0,5.0,3+,low floor,Moderately Old,sector 31,house,180.0,0,1,semifurnished,normal
3733,4.5,10.0,8.0,3+,low floor,Relatively New,sector 24,house,150.0,1,0,semifurnished,normal
3734,8.6,4.0,5.0,3+,low floor,Relatively New,sector 72,house,6994.0,0,0,semifurnished,normal
3735,9.55,6.0,7.0,3+,low floor,Relatively New,sector 33,house,4951.0,1,1,semifurnished,luxrious
3736,4.95,7.0,7.0,3+,low floor,Old Property,sector 48,house,2400.0,1,1,semifurnished,luxrious
3737,9.5,6.0,6.0,3+,low floor,Moderately Old,sector 33,house,4941.0,0,0,semifurnished,normal
3738,5.0,7.0,7.0,3,low floor,Moderately Old,sector 48,house,2336.0,0,0,semifurnished,normal
3739,4.75,7.0,7.0,3,low floor,Moderately Old,sector 48,house,2336.0,0,0,semifurnished,normal
3740,1.15,3.0,3.0,3,low floor,Old Property,sector 47,house,2520.0,0,0,semifurnished,normal
3741,6.0,4.0,5.0,3,low floor,Moderately Old,sector 109,house,6232.0,0,0,unfurnished,semi_luxrious
3742,9.0,5.0,5.0,2,low floor,Old Property,sector 2,house,4682.0,1,1,furnished,semi_luxrious
3743,3.6,4.0,4.0,2,low floor,Old Property,sector 57,house,1733.0,1,1,unfurnished,semi_luxrious
3744,9.0,5.0,5.0,2,low floor,Old Property,sector 26,house,2702.0,1,1,furnished,semi_luxrious
3745,2.2,12.0,12.0,3+,mid floor,New Property,sector 43,house,3197.0,1,0,furnished,normal
3746,3.3,3.0,3.0,2,low floor,Old Property,sector 4,house,2249.0,0,0,unfurnished,normal
3747,3.5,5.0,4.0,2,low floor,Old Property,sector 5,house,2368.0,0,1,unfurnished,normal
3748,2.35,4.0,4.0,2,low floor,Old Property,sector 4,house,1442.0,0,1,unfurnished,normal
3749,5.3,9.0,9.0,3+,low floor,Moderately Old,sector 43,house,1937.0,1,0,semifurnished,semi_luxrious
3750,6.25,7.0,7.0,3+,low floor,Moderately Old,sector 43,house,2034.0,1,0,unfurnished,normal
3751,6.3,4.0,4.0,3+,low floor,Old Property,sector 25,house,1797.0,1,0,unfurnished,semi_luxrious
3752,5.5,4.0,4.0,3+,low floor,Moderately Old,sector 26,house,1797.0,0,1,unfurnished,normal
3753,11.75,4.0,5.0,3+,low floor,Relatively New,sector 28,house,2841.0,1,0,semifurnished,normal
3754,1.9,10.0,9.0,3+,low floor,Relatively New,sector 24,house,5014.16,0,0,furnished,low
3755,10.8,4.0,4.0,3,low floor,Relatively New,sector 50,house,200.0,1,1,semifurnished,semi_luxrious
3756,6.4,3.0,4.0,3,low floor,Relatively New,sector 48,house,200.0,1,0,semifurnished,luxrious
3757,1.15,2.0,2.0,3,low floor,Relatively New,sector 33,house,1230.0,0,0,semifurnished,semi_luxrious
3758,5.5,4.0,4.0,2,low floor,Relatively New,sector 48,house,2336.0,1,0,semifurnished,low
3759,3.5,4.0,4.0,2,low floor,Relatively New,sector 46,house,1625.0,0,1,semifurnished,normal
3760,3.75,4.0,4.0,3,low floor,Moderately Old,sector 54,house,1449.0,1,0,semifurnished,low
3761,4.25,10.0,9.0,3+,low floor,Moderately Old,sector 41,house,1625.0,1,0,semifurnished,normal
3762,4.0,6.0,6.0,3+,low floor,Old Property,sector 38,house,1840.0,1,1,semifurnished,luxrious
3763,31.5,7.0,9.0,3+,low floor,Moderately Old,sector 26,house,8998.0,1,1,furnished,semi_luxrious
3764,1.4,3.0,3.0,2,low floor,New Property,sector 82,house,1701.0,0,1,unfurnished,semi_luxrious
3765,5.0,4.0,4.0,3+,low floor,Relatively New,sector 82,house,3240.0,1,1,unfurnished,low
3766,17.0,5.0,5.0,3+,low floor,Relatively New,sector 26,house,4520.0,1,1,semifurnished,luxrious
3767,9.0,4.0,4.0,3+,low floor,Relatively New,sector 66,house,4235.0,1,1,semifurnished,luxrious
3768,1.65,4.0,4.0,3+,low floor,Moderately Old,sector 43,house,500.0,0,0,furnished,normal
3769,11.0,5.0,6.0,3+,low floor,New Property,sector 43,house,350.0,1,1,semifurnished,luxrious
3770,11.0,5.0,5.0,3+,low floor,Relatively New,sector 25,house,3100.0,1,1,unfurnished,low
3771,3.75,3.0,3.0,1,low floor,Old Property,sector 49,house,1701.0,0,1,semifurnished,low
3772,3.4,6.0,6.0,3+,low floor,Moderately Old,sector 56,house,1528.0,0,0,semifurnished,low
3773,4.5,3.0,3.0,2,low floor,Old Property,sector 26,house,1345.0,0,1,semifurnished,semi_luxrious
3774,5.25,4.0,4.0,2,low floor,Old Property,sector 43,house,1937.0,1,0,semifurnished,semi_luxrious
3775,6.5,4.0,4.0,2,low floor,Old Property,sector 24,house,2841.0,0,1,unfurnished,normal
3776,11.0,4.0,4.0,3+,low floor,Moderately Old,sector 50,house,300.0,1,0,semifurnished,semi_luxrious
3777,7.5,3.0,3.0,2,low floor,Moderately Old,sector 50,house,240.0,1,0,semifurnished,semi_luxrious
3778,9.9,5.0,5.0,2,low floor,Moderately Old,sector 25,house,3380.0,0,1,semifurnished,semi_luxrious
3779,6.75,4.0,4.0,3,low floor,Relatively New,sector 49,house,2087.44,1,0,semifurnished,low
3780,6.75,12.0,12.0,3+,low floor,Moderately Old,sector 49,house,2088.0,1,1,semifurnished,normal
3781,3.75,6.0,6.0,3+,low floor,Moderately Old,sector 49,house,1463.36,0,0,semifurnished,low
3782,1.45,4.0,4.0,2,low floor,Old Property,sector 15,house,100.0,0,0,unfurnished,low
3783,4.1,3.0,3.0,2,low floor,Old Property,sector 15,house,150.0,0,1,semifurnished,low
3784,6.4,6.0,6.0,3+,low floor,Old Property,sector 14,house,348.0,0,0,unfurnished,normal
